epoch,final_output1_dice_coef,final_output1_iou,final_output1_loss,final_output1_sensitivity,final_output1_specificity,final_output2_dice_coef,final_output2_iou,final_output2_loss,final_output2_sensitivity,final_output2_specificity,learning_rate,loss,val_final_output1_dice_coef,val_final_output1_iou,val_final_output1_loss,val_final_output1_sensitivity,val_final_output1_specificity,val_final_output2_dice_coef,val_final_output2_iou,val_final_output2_loss,val_final_output2_sensitivity,val_final_output2_specificity,val_loss
129,0.5049253702163696,0.3502665162086487,1.0722644329071045,0.4372262954711914,0.9870223999023438,0.5298696160316467,0.37469884753227234,1.0460716485977173,0.4785364270210266,0.9795020222663879,1.249999968422344e-05,2.1183359622955322,0.4864732623100281,0.3379616141319275,1.1112325191497803,0.4583360552787781,0.983367919921875,0.4196293354034424,0.2813909947872162,1.2138574123382568,0.35805919766426086,0.9855281710624695,2.325089693069458
130,0.5051094889640808,0.35042673349380493,1.0719645023345947,0.43732815980911255,0.987027645111084,0.530020534992218,0.3748413920402527,1.0457565784454346,0.478597491979599,0.9795217514038086,1.249999968422344e-05,2.1177213191986084,0.4865587651729584,0.3380504548549652,1.1110554933547974,0.4582034945487976,0.9833933115005493,0.4195495545864105,0.28132757544517517,1.213916540145874,0.35785090923309326,0.9855572581291199,2.324972152709961
131,0.505295991897583,0.3505856394767761,1.0716602802276611,0.4374745488166809,0.9870333671569824,0.5301939845085144,0.37500831484794617,1.0454107522964478,0.4785812795162201,0.9795736074447632,1.249999968422344e-05,2.117070436477661,0.4866557717323303,0.338146448135376,1.1108753681182861,0.458787739276886,0.9833185076713562,0.4195355772972107,0.28133898973464966,1.2141011953353882,0.35759449005126953,0.9856096506118774,2.3249762058258057
132,0.5054864287376404,0.35074320435523987,1.0713399648666382,0.437675416469574,0.9870312809944153,0.530417799949646,0.37521231174468994,1.0450327396392822,0.4787508547306061,0.9795734286308289,1.249999968422344e-05,2.11637282371521,0.4867604672908783,0.3382447361946106,1.1109123229980469,0.4610157012939453,0.9830201864242554,0.41869744658470154,0.28056854009628296,1.216858148574829,0.35559505224227905,0.9857805371284485,2.327770709991455
133,0.5059126019477844,0.3511046767234802,1.0708091259002686,0.43815478682518005,0.9870721697807312,0.5305285453796387,0.37527114152908325,1.0449978113174438,0.47861552238464355,0.9795811772346497,6.24999984211172e-06,2.115807056427002,0.48692306876182556,0.33839118480682373,1.110468864440918,0.4605183005332947,0.983141303062439,0.4232451021671295,0.28436705470085144,1.207522988319397,0.3684844970703125,0.9843083620071411,2.3179917335510254
134,0.5060377717018127,0.3512163758277893,1.07059645652771,0.43794482946395874,0.9871174097061157,0.5306286811828613,0.37538474798202515,1.044767141342163,0.4790814518928528,0.9795576930046082,6.24999984211172e-06,2.115363121032715,0.4868740141391754,0.338337779045105,1.1104042530059814,0.45987457036972046,0.9832280874252319,0.42319148778915405,0.28434857726097107,1.2073171138763428,0.36826857924461365,0.9843602180480957,2.317721128463745
135,0.5061014890670776,0.3512754440307617,1.0704442262649536,0.43769559264183044,0.987176239490509,0.530738890171051,0.37549203634262085,1.044532060623169,0.47935542464256287,0.9795414805412292,6.24999984211172e-06,2.114976406097412,0.4870527386665344,0.33851367235183716,1.1102547645568848,0.46151003241539,0.9830265045166016,0.42309993505477905,0.2842990756034851,1.2077033519744873,0.3677366375923157,0.9844571352005005,2.317958116531372
136,0.5061906576156616,0.3513510823249817,1.0702675580978394,0.43782931566238403,0.9871706962585449,0.5308302640914917,0.37558311223983765,1.0443459749221802,0.4793764650821686,0.9795656204223633,6.24999984211172e-06,2.1146140098571777,0.4871302545070648,0.33858993649482727,1.1101353168487549,0.46105360984802246,0.9831096529960632,0.42314308881759644,0.2843469977378845,1.207451581954956,0.3677012324333191,0.984467625617981,2.317586898803711
137,0.506314218044281,0.3514520227909088,1.0700830221176147,0.43799909949302673,0.9871567487716675,0.5308693647384644,0.3756234347820282,1.0442289113998413,0.47920775413513184,0.9796016812324524,6.24999984211172e-06,2.114311933517456,0.48724570870399475,0.338721364736557,1.1099547147750854,0.46183523535728455,0.9830121994018555,0.4225838780403137,0.2838555872440338,1.2089473009109497,0.366218626499176,0.9846059679985046,2.3189024925231934
138,0.5064061880111694,0.351531058549881,1.069899320602417,0.4381004869937897,0.9871546030044556,0.5309957265853882,0.3757362961769104,1.0440155267715454,0.4793824553489685,0.979598343372345,6.24999984211172e-06,2.113914728164673,0.4873567521572113,0.3388095498085022,1.1097410917282104,0.46122390031814575,0.9831226468086243,0.4232575297355652,0.2844464182853699,1.2070046663284302,0.36797910928726196,0.984439492225647,2.3167459964752197
139,0.5064687132835388,0.35158517956733704,1.0697882175445557,0.4380459785461426,0.9871770739555359,0.5310454368591309,0.37578800320625305,1.0438902378082275,0.4793538451194763,0.9796127080917358,6.24999984211172e-06,2.1136786937713623,0.48738598823547363,0.33884674310684204,1.1097586154937744,0.46060770750045776,0.9831979870796204,0.42325758934020996,0.2844345271587372,1.2068235874176025,0.3679392337799072,0.9844497442245483,2.316582202911377
140,0.506541907787323,0.3516508638858795,1.0696489810943604,0.4381530284881592,0.9871758222579956,0.5311304926872253,0.37587037682533264,1.0436975955963135,0.47919654846191406,0.9796482920646667,6.24999984211172e-06,2.1133460998535156,0.4874815344810486,0.3389463722705841,1.109581470489502,0.4615500867366791,0.9830864667892456,0.4226049482822418,0.28390079736709595,1.2085570096969604,0.3660580813884735,0.9846525192260742,2.318138599395752
141,0.5066371560096741,0.35173478722572327,1.0694801807403564,0.4382358193397522,0.987176239490509,0.5312285423278809,0.37596064805984497,1.043520450592041,0.47942858934402466,0.9796456098556519,6.24999984211172e-06,2.1130008697509766,0.4874914586544037,0.3389614224433899,1.109509825706482,0.461050808429718,0.9831641316413879,0.42308682203292847,0.2842915654182434,1.2072632312774658,0.3671509921550751,0.9845527410507202,2.316772937774658
142,0.5066918730735779,0.35178709030151367,1.0693713426589966,0.43821167945861816,0.987189769744873,0.5312997698783875,0.37602996826171875,1.0433838367462158,0.4793820381164551,0.9796573519706726,6.24999984211172e-06,2.112755298614502,0.4876299500465393,0.3390919268131256,1.1092989444732666,0.461066871881485,0.9831868410110474,0.4232017993927002,0.28438663482666016,1.2067368030548096,0.36782902479171753,0.9844515919685364,2.316035747528076
143,0.5067911744117737,0.3518730401992798,1.069204568862915,0.4383013844490051,0.9871891736984253,0.5313438177108765,0.3760756850242615,1.0432459115982056,0.47927728295326233,0.9796813726425171,6.24999984211172e-06,2.1124508380889893,0.48768869042396545,0.33915314078330994,1.1092201471328735,0.4622555673122406,0.9830309152603149,0.4230175018310547,0.2842274308204651,1.2077971696853638,0.36695152521133423,0.9845619201660156,2.317017078399658
144,0.5068894624710083,0.3519571125507355,1.0690345764160156,0.4383906424045563,0.9871947169303894,0.5314558744430542,0.3761773407459259,1.0430622100830078,0.47951117157936096,0.9796746373176575,6.24999984211172e-06,2.1120965480804443,0.4878162741661072,0.339274525642395,1.1089447736740112,0.4613340497016907,0.9831794500350952,0.4233943521976471,0.2845431864261627,1.2062642574310303,0.3678470253944397,0.9844948649406433,2.315208911895752
145,0.5069513916969299,0.35200923681259155,1.0689409971237183,0.4383820593357086,0.9871989488601685,0.5315049886703491,0.3762279152870178,1.0429399013519287,0.4794686436653137,0.9796859622001648,6.24999984211172e-06,2.1118810176849365,0.48783808946609497,0.33929648995399475,1.1089491844177246,0.4612467885017395,0.9831939935684204,0.4235599637031555,0.28468388319015503,1.2058463096618652,0.3684326708316803,0.9844218492507935,2.3147952556610107
146,0.5070170164108276,0.352073073387146,1.0688036680221558,0.43840160965919495,0.9872050285339355,0.5315847992897034,0.37630659341812134,1.0427720546722412,0.4794686734676361,0.9797046780586243,6.24999984211172e-06,2.1115758419036865,0.48786574602127075,0.3393218517303467,1.108829379081726,0.46099576354026794,0.9832433462142944,0.4235665202140808,0.2846912145614624,1.20554518699646,0.3682689368724823,0.9844449162483215,2.3143746852874756
147,0.5071223974227905,0.35216623544692993,1.0686317682266235,0.4385986924171448,0.9871976971626282,0.5316516160964966,0.37637096643447876,1.0426175594329834,0.47930532693862915,0.9797483682632446,6.24999984211172e-06,2.1112489700317383,0.48800724744796753,0.33947545289993286,1.108745813369751,0.4629417061805725,0.9829842448234558,0.42286691069602966,0.284091979265213,1.2079328298568726,0.3664191663265228,0.9846025705337524,2.316679000854492
148,0.5072040557861328,0.35223647952079773,1.0684890747070312,0.4386626183986664,0.9871953725814819,0.5317526459693909,0.3764633536338806,1.0424468517303467,0.47952398657798767,0.9797369837760925,6.24999984211172e-06,2.110935926437378,0.4881345331668854,0.33959153294563293,1.1084437370300293,0.4614005982875824,0.9832199215888977,0.4235188961029053,0.2846487760543823,1.2059600353240967,0.3680620491504669,0.984474778175354,2.314404010772705
149,0.5072599649429321,0.3522898256778717,1.0683746337890625,0.43863558769226074,0.9872118830680847,0.5318119525909424,0.3765266537666321,1.0423085689544678,0.4793638586997986,0.9797717928886414,6.24999984211172e-06,2.1106832027435303,0.48815327882766724,0.3396040201187134,1.1083601713180542,0.46177467703819275,0.983178973197937,0.4235674738883972,0.2846967577934265,1.2055944204330444,0.3683225214481354,0.9844266772270203,2.3139548301696777
150,0.5073615312576294,0.35238218307495117,1.0682042837142944,0.4387594163417816,0.9872056841850281,0.5319026708602905,0.37661013007164,1.0421347618103027,0.47954288125038147,0.979764461517334,6.24999984211172e-06,2.1103391647338867,0.4882660508155823,0.3397180736064911,1.1081923246383667,0.4612608850002289,0.9832647442817688,0.4235357344150543,0.2846625745296478,1.2055637836456299,0.3679448962211609,0.9844890832901001,2.313755989074707
151,0.5074165463447571,0.35243475437164307,1.0680949687957764,0.4387618899345398,0.9872186779975891,0.5319997072219849,0.376702219247818,1.041951060295105,0.47947245836257935,0.9797983169555664,6.24999984211172e-06,2.110045909881592,0.48832693696022034,0.3397940993309021,1.1081818342208862,0.4629041254520416,0.9830291867256165,0.42269912362098694,0.28395792841911316,1.2078198194503784,0.3656376004219055,0.9847070574760437,2.3160014152526855
152,0.5075168609619141,0.3525203764438629,1.0679270029067993,0.4388567805290222,0.9872184991836548,0.5320993661880493,0.37679141759872437,1.0417873859405518,0.47978100180625916,0.9797741770744324,6.24999984211172e-06,2.1097140312194824,0.48839229345321655,0.3398387134075165,1.107966661453247,0.46223077178001404,0.983148455619812,0.4234067499637604,0.28454986214637756,1.2061989307403564,0.36721500754356384,0.984593391418457,2.3141655921936035
153,0.5075422525405884,0.35255399346351624,1.0678439140319824,0.4388452470302582,0.9872268438339233,0.5321332216262817,0.3768288791179657,1.041684865951538,0.47959691286087036,0.9798123240470886,6.24999984211172e-06,2.109529733657837,0.48843851685523987,0.33988267183303833,1.107884168624878,0.46220484375953674,0.9831560850143433,0.42339640855789185,0.284569650888443,1.2060273885726929,0.3674253225326538,0.9845633506774902,2.3139114379882812
154,0.5076289176940918,0.3526304066181183,1.0676976442337036,0.4389449954032898,0.9872260093688965,0.5322293639183044,0.37692055106163025,1.0415050983428955,0.47967472672462463,0.9798189997673035,6.24999984211172e-06,2.1092028617858887,0.488515704870224,0.33996039628982544,1.1077393293380737,0.4620221257209778,0.9832002520561218,0.423362672328949,0.28454679250717163,1.2059242725372314,0.3671453297138214,0.9846004247665405,2.313663959503174
155,0.5077176690101624,0.35271206498146057,1.0675466060638428,0.4390096068382263,0.987230122089386,0.5323213338851929,0.37700894474983215,1.0413211584091187,0.4796999394893646,0.9798284769058228,6.24999984211172e-06,2.10886812210083,0.48859819769859314,0.34005388617515564,1.107581377029419,0.4627329409122467,0.9830969572067261,0.42273959517478943,0.28399404883384705,1.2076886892318726,0.36541301012039185,0.9847689867019653,2.315269947052002
156,0.5077840089797974,0.3527648150920868,1.0674306154251099,0.4390731751918793,0.9872296452522278,0.5323808193206787,0.37706777453422546,1.0411888360977173,0.47976821660995483,0.9798482656478882,6.24999984211172e-06,2.108619213104248,0.4886418282985687,0.3400994837284088,1.107412338256836,0.4620433449745178,0.9832126498222351,0.4234999716281891,0.28463631868362427,1.2055038213729858,0.36739280819892883,0.9845752716064453,2.3129162788391113
157,0.5078228116035461,0.3528083264827728,1.0673218965530396,0.43899083137512207,0.9872498512268066,0.5324745178222656,0.3771558403968811,1.0410068035125732,0.4797530174255371,0.9798590540885925,6.24999984211172e-06,2.1083288192749023,0.488738477230072,0.3401834964752197,1.1073390245437622,0.4626314640045166,0.9831480979919434,0.4233715534210205,0.2845610976219177,1.205912470817566,0.36690446734428406,0.9846411943435669,2.313251495361328
158,0.5079227685928345,0.35289663076400757,1.067158579826355,0.43914762139320374,0.9872431755065918,0.5325506925582886,0.37723153829574585,1.0408391952514648,0.47978654503822327,0.9798755645751953,6.24999984211172e-06,2.107996940612793,0.4887755811214447,0.3402136266231537,1.1072591543197632,0.4629337787628174,0.9831105470657349,0.4232419431209564,0.28446346521377563,1.2063958644866943,0.3663427531719208,0.9847186207771301,2.313655376434326
159,0.5080083608627319,0.3529767692089081,1.067007303237915,0.43917566537857056,0.987250804901123,0.5325989127159119,0.37727707624435425,1.040717601776123,0.47976309061050415,0.9798935055732727,6.24999984211172e-06,2.107725143432617,0.4888327717781067,0.3402765393257141,1.1071851253509521,0.4634692668914795,0.9830375909805298,0.42286261916160583,0.28410327434539795,1.2074419260025024,0.3655541241168976,0.9847682118415833,2.314626693725586
160,0.5080400109291077,0.35301220417022705,1.0669066905975342,0.43919840455055237,0.987259030342102,0.5326901078224182,0.37736472487449646,1.040574550628662,0.47992855310440063,0.9798843264579773,6.24999984211172e-06,2.107480764389038,0.48889684677124023,0.3403390347957611,1.1069930791854858,0.46298331022262573,0.9831274151802063,0.42355504631996155,0.28468960523605347,1.2055305242538452,0.36741316318511963,0.9845731854438782,2.3125240802764893
161,0.5081061124801636,0.35307204723358154,1.0667905807495117,0.4392368197441101,0.9872633218765259,0.5327523946762085,0.3774241507053375,1.0404194593429565,0.4798401892185211,0.9799084663391113,6.24999984211172e-06,2.107210397720337,0.48898500204086304,0.34042343497276306,1.1068432331085205,0.462902694940567,0.9831503033638,0.4238196313381195,0.2849273681640625,1.2047333717346191,0.3679335415363312,0.984533429145813,2.311577081680298
162,0.5081825852394104,0.3531493544578552,1.0666413307189941,0.43930545449256897,0.9872657060623169,0.5328460931777954,0.3775172233581543,1.0402438640594482,0.4798455238342285,0.9799289703369141,6.24999984211172e-06,2.1068854331970215,0.4890826642513275,0.34051328897476196,1.1066111326217651,0.46325474977493286,0.9831201434135437,0.42365121841430664,0.2848051190376282,1.2051899433135986,0.3673873543739319,0.9846035838127136,2.3118011951446533
163,0.5082992315292358,0.3532452881336212,1.0664710998535156,0.43942493200302124,0.9872597455978394,0.5329245328903198,0.3775896728038788,1.0400854349136353,0.4799274802207947,0.9799362421035767,6.24999984211172e-06,2.1065564155578613,0.48919469118118286,0.34063658118247986,1.1064895391464233,0.4637611508369446,0.9830541610717773,0.42293500900268555,0.2841799855232239,1.2069021463394165,0.3656172454357147,0.9847566485404968,2.31339168548584
164,0.5083137154579163,0.3532680869102478,1.0663807392120361,0.43934598565101624,0.9872798919677734,0.5329930782318115,0.37765249609947205,1.0399696826934814,0.48009076714515686,0.9799216985702515,6.24999984211172e-06,2.1063506603240967,0.4892174303531647,0.34064456820487976,1.1063578128814697,0.4635213315486908,0.9831047058105469,0.42355769872665405,0.2847137749195099,1.2053501605987549,0.3671649098396301,0.9846181869506836,2.3117079734802246
165,0.5083609223365784,0.3533148467540741,1.0662732124328613,0.4393540024757385,0.9872865676879883,0.5330683588981628,0.37772947549819946,1.0397999286651611,0.4800620973110199,0.9799429178237915,6.24999984211172e-06,2.1060729026794434,0.48930874466896057,0.3407198488712311,1.1061985492706299,0.4635768532752991,0.9831086993217468,0.4235602915287018,0.2847440838813782,1.205195665359497,0.3672284483909607,0.9846107363700867,2.311393976211548
166,0.5084393620491028,0.35338321328163147,1.0661370754241943,0.4394450783729553,0.9872849583625793,0.5331040620803833,0.3777652084827423,1.039695143699646,0.4800364375114441,0.9799622297286987,6.24999984211172e-06,2.105832576751709,0.48928409814834595,0.3407008647918701,1.1062437295913696,0.463916540145874,0.9830535650253296,0.42342910170555115,0.2846356928348541,1.2059860229492188,0.36650902032852173,0.9847162365913391,2.312229871749878
167,0.5085210204124451,0.3534502387046814,1.0660051107406616,0.4395650327205658,0.9872733950614929,0.5331999659538269,0.37785235047340393,1.039520502090454,0.4800500273704529,0.9799773097038269,6.24999984211172e-06,2.1055257320404053,0.4894913136959076,0.3409133851528168,1.1058900356292725,0.46353715658187866,0.983142077922821,0.4237240254878998,0.28487899899482727,1.2049683332443237,0.36762019991874695,0.984561562538147,2.3108582496643066
168,0.5085988640785217,0.35352224111557007,1.065862774848938,0.43964487314224243,0.9872757792472839,0.5332913994789124,0.3779406249523163,1.0393462181091309,0.479938268661499,0.9800089597702026,6.24999984211172e-06,2.1052088737487793,0.48949187994003296,0.3409222960472107,1.1059510707855225,0.46486568450927734,0.9829433560371399,0.42299017310142517,0.28422319889068604,1.2073352336883545,0.3654536008834839,0.9847843050956726,2.313286781311035
169,0.5086484551429749,0.3535730838775635,1.0657447576522827,0.43963199853897095,0.987289547920227,0.5333942174911499,0.3780363202095032,1.0391788482666016,0.48034825921058655,0.9799777865409851,6.24999984211172e-06,2.1049230098724365,0.48958921432495117,0.34101149439811707,1.1056348085403442,0.4637768864631653,0.983124852180481,0.4240047335624695,0.2850717604160309,1.204413652420044,0.36819490790367126,0.9845098257064819,2.3100483417510986
170,0.5087226033210754,0.3536446988582611,1.0656152963638306,0.43966612219810486,0.9872930645942688,0.5334205627441406,0.3780631124973297,1.0390784740447998,0.48016971349716187,0.9800103306770325,6.24999984211172e-06,2.10469388961792,0.4896518588066101,0.341072142124176,1.1055140495300293,0.4635537564754486,0.983166515827179,0.4236905574798584,0.28482508659362793,1.2052123546600342,0.3673136830329895,0.9846159219741821,2.3107266426086426
171,0.5087834000587463,0.3537004292011261,1.0654871463775635,0.4397677481174469,0.98729008436203,0.5335087776184082,0.37815096974372864,1.0388997793197632,0.48019713163375854,0.9800277948379517,6.24999984211172e-06,2.104386568069458,0.48969635367393494,0.3411175310611725,1.1055145263671875,0.4640193581581116,0.9831030964851379,0.4234115481376648,0.28458184003829956,1.2058613300323486,0.36629635095596313,0.9847334027290344,2.311375617980957
172,0.5088164806365967,0.3537343740463257,1.0653997659683228,0.43969956040382385,0.9873071908950806,0.533568263053894,0.3782060444355011,1.0387717485427856,0.4802582263946533,0.9800392389297485,6.24999984211172e-06,2.1041717529296875,0.4897836744785309,0.34118494391441345,1.105301022529602,0.4641052186489105,0.9830968976020813,0.42353105545043945,0.28468555212020874,1.2053152322769165,0.36660775542259216,0.9847022294998169,2.3106160163879395
173,0.5088863372802734,0.3538016080856323,1.0652638673782349,0.4397464692592621,0.987312912940979,0.5336387157440186,0.37827256321907043,1.0386383533477783,0.4801507890224457,0.980059027671814,6.24999984211172e-06,2.103902578353882,0.4898572564125061,0.34125518798828125,1.1051526069641113,0.46396493911743164,0.9831274151802063,0.4235958456993103,0.28473731875419617,1.205357313156128,0.36669474840164185,0.9847032427787781,2.3105099201202393
174,0.5089967250823975,0.35389432311058044,1.0651006698608398,0.4398841857910156,0.9873039126396179,0.5337080955505371,0.3783407211303711,1.0384886264801025,0.4802238941192627,0.9800645112991333,6.24999984211172e-06,2.1035900115966797,0.4898824691772461,0.3412877321243286,1.1050788164138794,0.4636704921722412,0.9831796884536743,0.4237906336784363,0.28491300344467163,1.2047765254974365,0.3672221302986145,0.9846515655517578,2.3098552227020264
175,0.5090488791465759,0.3539428114891052,1.0649983882904053,0.439959853887558,0.9873026609420776,0.5337904691696167,0.3784164786338806,1.038327932357788,0.4802932143211365,0.9800688028335571,6.24999984211172e-06,2.1033263206481934,0.4900265634059906,0.3414386212825775,1.1048781871795654,0.46422940492630005,0.9831175804138184,0.4235578179359436,0.2846996784210205,1.205542802810669,0.3667301535606384,0.984679102897644,2.3104212284088135
176,0.5090950727462769,0.35399383306503296,1.064875841140747,0.43994155526161194,0.9873163104057312,0.5338802933692932,0.37850117683410645,1.0381572246551514,0.480398952960968,0.9800865054130554,6.24999984211172e-06,2.1030330657958984,0.4900740087032318,0.34147435426712036,1.1047279834747314,0.46397948265075684,0.9831579923629761,0.4238835275173187,0.2849791646003723,1.2045329809188843,0.36720794439315796,0.9846702814102173,2.3092610836029053
177,0.5091437101364136,0.35403555631637573,1.0647714138031006,0.43988746404647827,0.9873284101486206,0.5339208841323853,0.3785455822944641,1.038050651550293,0.4803094267845154,0.9801003336906433,6.24999984211172e-06,2.1028218269348145,0.4900735914707184,0.34146907925605774,1.1047719717025757,0.46402686834335327,0.9831541776657104,0.4242072105407715,0.28525036573410034,1.2040563821792603,0.36839884519577026,0.9845300912857056,2.308828353881836
178,0.5092167258262634,0.3540995121002197,1.0646493434906006,0.44002971053123474,0.9873166084289551,0.5340054631233215,0.37862688302993774,1.0378800630569458,0.4803784489631653,0.9801074862480164,6.24999984211172e-06,2.1025288105010986,0.4901551306247711,0.34154045581817627,1.1045805215835571,0.46412748098373413,0.9831531643867493,0.4243015646934509,0.28533458709716797,1.2036586999893188,0.36834996938705444,0.9845612645149231,2.308238983154297
179,0.509300708770752,0.35417523980140686,1.064490795135498,0.44007644057273865,0.9873215556144714,0.5340815186500549,0.37869977951049805,1.0377209186553955,0.48025694489479065,0.9801529049873352,6.24999984211172e-06,2.1022119522094727,0.4902569651603699,0.34166187047958374,1.1045067310333252,0.4649680554866791,0.9830452799797058,0.4235553741455078,0.28468507528305054,1.20543372631073,0.366349995136261,0.9847342371940613,2.3099405765533447
180,0.5093501806259155,0.354224294424057,1.0643892288208008,0.44008669257164,0.987331211566925,0.5341612696647644,0.3787749111652374,1.0375717878341675,0.48047757148742676,0.9801371693611145,6.24999984211172e-06,2.1019606590270996,0.4903649687767029,0.34176379442214966,1.104263424873352,0.4645230174064636,0.983123779296875,0.4240037798881531,0.2850699722766876,1.2042354345321655,0.3672996163368225,0.9846576452255249,2.3084988594055176
181,0.5094183087348938,0.3542867600917816,1.0642621517181396,0.4401216506958008,0.9873349070549011,0.5342265367507935,0.37883928418159485,1.0374441146850586,0.48041343688964844,0.98015958070755,6.24999984211172e-06,2.101706027984619,0.4904254972934723,0.3418235182762146,1.1041027307510376,0.4640862047672272,0.9831991195678711,0.42407846450805664,0.28513407707214355,1.2040361166000366,0.36767297983169556,0.9846154451370239,2.308138608932495
182,0.5094919204711914,0.3543570637702942,1.064128041267395,0.4401809275150299,0.9873368144035339,0.5342823266983032,0.3788975179195404,1.0373156070709229,0.4803162217140198,0.9801856875419617,6.24999984211172e-06,2.1014442443847656,0.4904707968235016,0.341838538646698,1.104062795639038,0.46425801515579224,0.9831731915473938,0.42423000931739807,0.2852824330329895,1.2038943767547607,0.36807283759117126,0.9845894575119019,2.307957172393799
183,0.5095502138137817,0.354411780834198,1.0639961957931519,0.44030213356018066,0.9873312711715698,0.5343776345252991,0.378984272480011,1.0371301174163818,0.4804171025753021,0.9801881909370422,6.24999984211172e-06,2.101125955581665,0.4905923306941986,0.34198611974716187,1.1038880348205566,0.46528467535972595,0.9830549955368042,0.42399653792381287,0.2850491404533386,1.204659104347229,0.36767369508743286,0.9845655560493469,2.308547019958496
184,0.5095905661582947,0.3544502258300781,1.0639005899429321,0.44022899866104126,0.9873548746109009,0.5344901084899902,0.3790873885154724,1.0369479656219482,0.4806250035762787,0.9801815152168274,6.24999984211172e-06,2.1008479595184326,0.49060162901878357,0.341979444026947,1.1038436889648438,0.4645899832248688,0.9831501245498657,0.42414093017578125,0.2851860225200653,1.2040324211120605,0.36760932207107544,0.9846308827400208,2.3078763484954834
185,0.5096644163131714,0.35452455282211304,1.0637611150741577,0.44028544425964355,0.9873592257499695,0.5345209836959839,0.379121869802475,1.0368471145629883,0.48048853874206543,0.9802057147026062,6.24999984211172e-06,2.1006083488464355,0.49069899320602417,0.3420606553554535,1.103676438331604,0.46518999338150024,0.9830754995346069,0.4240477681159973,0.2851049304008484,1.2044576406478882,0.3675214648246765,0.9846237301826477,2.3081343173980713
186,0.5097464919090271,0.3545942008495331,1.063625693321228,0.4403829574584961,0.9873523712158203,0.5346226692199707,0.3792204260826111,1.036644458770752,0.48046988248825073,0.9802302122116089,6.24999984211172e-06,2.1002707481384277,0.4906654357910156,0.34204015135765076,1.103619933128357,0.4651758074760437,0.9830805063247681,0.4242520332336426,0.2852487564086914,1.2039930820465088,0.3682272434234619,0.9845266342163086,2.307612895965576
187,0.5098037719726562,0.3546496629714966,1.063504934310913,0.4404070973396301,0.987359881401062,0.5347051024436951,0.37929803133010864,1.0364996194839478,0.4807538390159607,0.9802006483078003,6.24999984211172e-06,2.100004196166992,0.4907284677028656,0.3420930802822113,1.1035277843475342,0.4654506742954254,0.9830577969551086,0.42441582679748535,0.2854105234146118,1.2034658193588257,0.36829569935798645,0.984559178352356,2.3069939613342285
188,0.5098506212234497,0.354695200920105,1.0633946657180786,0.4404129385948181,0.9873717427253723,0.5347267389297485,0.3793204426765442,1.0364048480987549,0.48058176040649414,0.9802373051643372,6.24999984211172e-06,2.099799394607544,0.49081602692604065,0.3421688973903656,1.10335373878479,0.4647102355957031,0.9831649661064148,0.4245474934577942,0.28552427887916565,1.2030621767044067,0.368694931268692,0.9845095872879028,2.3064160346984863
189,0.5099576711654663,0.3547862768173218,1.063237190246582,0.4404726028442383,0.987368106842041,0.5348142385482788,0.3794108033180237,1.0362298488616943,0.4805269241333008,0.9802669286727905,6.24999984211172e-06,2.0994668006896973,0.4909055233001709,0.3422730267047882,1.1032326221466064,0.46618619561195374,0.9829689264297485,0.4240953028202057,0.28513550758361816,1.204822063446045,0.36740800738334656,0.9846335649490356,2.3080549240112305
190,0.5100206136703491,0.3548441529273987,1.0631133317947388,0.4405749440193176,0.9873659014701843,0.5348789095878601,0.3794698715209961,1.0360982418060303,0.48073849081993103,0.9802583456039429,6.24999984211172e-06,2.0992116928100586,0.4910048842430115,0.3423672616481781,1.1030092239379883,0.4649059772491455,0.9831651449203491,0.42432841658592224,0.2853378653526306,1.2036826610565186,0.36788785457611084,0.9846129417419434,2.3066916465759277
191,0.5100663900375366,0.35489147901535034,1.0630090236663818,0.44047030806541443,0.9873867034912109,0.5349403023719788,0.37953245639801025,1.0359655618667603,0.480691522359848,0.9802786111831665,6.24999984211172e-06,2.0989747047424316,0.49114274978637695,0.34248465299606323,1.1028249263763428,0.46516141295433044,0.9831472635269165,0.42413973808288574,0.28516313433647156,1.2039768695831299,0.36719420552253723,0.9847065210342407,2.3068015575408936
192,0.5101536512374878,0.35496941208839417,1.0628567934036255,0.4406030774116516,0.987381637096405,0.5350426435470581,0.37961870431900024,1.035794734954834,0.48075318336486816,0.9802700877189636,6.24999984211172e-06,2.098651170730591,0.4911443293094635,0.34249401092529297,1.1027569770812988,0.46500617265701294,0.9831793904304504,0.4248107075691223,0.28572899103164673,1.202458381652832,0.368944376707077,0.984523594379425,2.305215358734131
193,0.5101787447929382,0.35499683022499084,1.0627764463424683,0.44058650732040405,0.9873861074447632,0.5350978970527649,0.37967896461486816,1.0356600284576416,0.4807138442993164,0.9802972078323364,6.24999984211172e-06,2.0984365940093994,0.4912247657775879,0.34258386492729187,1.1026557683944702,0.46574050188064575,0.9830746650695801,0.4242401719093323,0.2852427363395691,1.2039350271224976,0.36747467517852783,0.9846498370170593,2.3065905570983887
194,0.5102531313896179,0.3550640642642975,1.0626400709152222,0.440668523311615,0.9873920679092407,0.535192608833313,0.37976932525634766,1.0354771614074707,0.4807407855987549,0.9803263545036316,6.24999984211172e-06,2.0981173515319824,0.4912845492362976,0.34263262152671814,1.1025402545928955,0.4651913642883301,0.9831687808036804,0.4244946837425232,0.28547123074531555,1.2029979228973389,0.36826127767562866,0.9845656156539917,2.3055381774902344
